-46.72610347851505	54.2092955276235	-52.3384975153464
-46.71148786904414	54.64776381175095	-52.1631102016954
-46.30225080385852	54.296989184449	-48.84536685179772
-46.25840397544578	55.33469745688395	-51.929260450160776
-46.039169833382054	57.073954983922825	-52.32388190587548
-46.37532885121309	56.401636948260744	-51.05232388190587
-46.638409821689564	56.88395206080094	-51.2715580239696
-46.72610347851505	57.08857059339374	-50.51154633148202
-46.565331774334986	56.927798889213676	-49.415375621163406
-47.047646886875185	57.351651563870206	-49.48845366851798
-46.4776381175095	56.86933645133002	-50.23384975153464
-46.667641040631395	57.20549546916106	-50.38000584624379
-45.67377959660918	56.79625840397544	-50.613855597778425
-45.80532008184741	55.37854428529669	-51.05232388190587
-46.15609470914937	53.610055539315994	-52.016954106986255
-45.308389359836305	52.26541946799181	-52.2508038585209
-45.2060800935399	51.94387605963169	-53.04004676995031
-45.162233265127156	50.058462437883655	-54.516223326512716
-44.03683133586671	49.19614147909968	-55.40777550423853
-43.51066939491377	47.14995615317159	-57.629348143817595
-42.88219818766443	45.586085939783686	-57.08857059339374
-41.581408944752994	43.4375913475592	-58.009353990061385
-40.44139140602163	42.414498684595145	-58.462437883659746
-39.228295819935695	41.566793335282085	-59.63168664133295
-37.62057877813505	39.21368021046477	-60.18707980122772
-36.42209880152002	37.5767319497223	-60.12861736334405
-35.63285589009062	36.04209295527623	-60.654779304296994
-34.81438175971938	34.492838351359254	-61.487869044139146
-33.13358667056416	33.893598363051744	-61.005553931598946
-30.85355159310143	31.701256942414496	-61.458637825197314
-28.55890090616779	31.365097924583456	-62.3209587839813
-27.433498976907337	30.035077462730197	-62.130955860859395
-24.729611224788073	28.29581993569132	-63.15404852382345
-21.90879859690149	27.608886290558317	-62.920198772288806
-19.117217187956737	26.6150248465361	-62.8178895059924
-15.594855305466238	25.986553639286758	-62.42326805027769
-12.700964630225082	25.3434668225665	-61.40017538731365
-10.157848582285881	25.665010230926626	-61.677871967261034
-7.176264250219234	26.980415083308973	-61.10786319789535
-5.7731657410114	28.310435545162232	-61.28325051154633
-4.589301373867291	29.216603332358957	-60.17246419175679
-2.791581408944753	31.17509500146156	-59.9824612686349
-1.3592516807950892	32.53434668225665	-60.20169541069863
0.40923706518561825	33.77667348728442	-59.777842736042096
1.0230926629640456	34.71207249342297	-58.5062847120725
2.5431160479391988	36.07132417421807	-58.47705349313066
2.4408067816427943	37.79596609178603	-59.587839812920194
3.259280912014031	39.68137971353406	-58.37474422683427
2.981584332066647	42.896813797135344	-58.59397836889798
2.119263373282666	47.047646886875185	-58.19935691318327
1.0377082724349607	51.19847997661503	-58.433206664717915
-0.08769365682548962	55.7731657410114	-56.752411575562704
-0.2776965799473838	58.944752996199945	-55.37854428529669
-1.3300204618532592	62.65711780181233	-53.63928675825782
-2.835428237357498	65.39023677287344	-52.1631102016954
-3.770827243496054	68.32797427652733	-51.30078924291143
-4.6039169833382045	71.3241742180649	-49.09383221280327
-5.261619409529377	73.53113124817305	-47.33995907629348
-6.021631102016954	76.29348143817597	-45.39608301666179
-7.249342297573809	77.56503946214556	-43.729903536977496
-8.564747149956153	79.07044723764982	-42.20988015200234
-9.982461268634903	81.65741011400175	-39.98830751242327
-11.414790996784566	83.3674364220988	-38.95059923998831
-13.02250803858521	83.87898275358083	-36.77287342882198
-14.191756796258403	85.92516807950892	-35.603624671148786
-16.442560654779303	86.75825781935107	-33.51359251680795
-18.24028061970184	88.02981584332066	-31.920491084478225
-19.97953814674072	88.35135925168079	-30.298158433206662
-22.4057293189126	89.31598947676119	-29.99123063431745
-25.32885121309559	89.30137386729027	-28.705057000876938
-27.667348728441976	88.97983045893014	-28.076585793627594
-30.532008184741304	86.12978661210173	-26.775796550716162
-32.782812043262204	88.62905583162818	-26.088862905583166
-36.27594270681087	87.43057585501316	-25.884244372990356
-38.30751242326805	86.80210464776381	-26.118094124524994
-38.78982753580824	86.07132417421806	-28.29581993569132
-38.01520023384975	85.67670271850336	-28.427360420929553
-37.70827243496054	84.82899736919029	-29.903536977491964
-37.562116340251386	84.66822566501023	-28.734288219818765
-36.84595147617656	85.28208126278865	-27.301958491669104
-36.29055831628179	87.40134463607131	-24.978076585793627
-34.78515054077755	87.78135048231512	-19.234142063724057
-34.1566793335282	89.37445191464484	-21.031862028646593
-32.563577901198485	90.3975445776089	-18.722595732242034
-31.32125109617071	91.5960245542239	-17.071031862028647
-30.34200526161941	92.23911137094417	-16.164864074831918
-29.114294066062556	92.6629640456007	-14.600993861444023
-28.778135048231512	92.57527038877521	-14.425606547793043
-27.360420929552763	93.90529085062848	-14.337912890967552
-26.731949722303423	93.61297866121018	-13.811750950014615
-25.197310727857353	93.81759719380298	-12.379421221864952
-24.232680502776965	94.25606547793043	-10.157848582285881
-22.990353697749196	94.24144986845951	-9.35399006138556
-21.631102016954106	94.38760596316867	-8.520900321543408
-20.622624963460975	94.24144986845951	-6.913183279742766
-19.438760596316868	94.75299619994153	-5.4077755042385265
-17.3194972230342	93.86144402221572	-2.5431160479391988
-17.11487869044139	94.12452499269219	-1.169248757673195
-15.09792458345513	93.49605378544285	0.482315112540193
-13.94329143525285	93.10143232972815	1.1838643671441098
-11.590178310435546	92.19526454253142	4.048523823443437
-11.69248757673195	93.05758550131542	5.290850628471207
-10.36246711487869	91.47909967845659	7.07395498392283
-10.347851505407775	90.58754750073078	8.579362759427068
-9.558608593978368	90.07600116924876	10.464776381175096
-8.389359836305173	89.1406021631102	11.780181233557439
-6.547793042969892	88.4536685179772	13.680210464776382
-7.088570593393745	86.69979538146741	16.077170418006432
-6.007015492546039	85.92516807950892	18.09412452499269
