Time,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ
1694133533.2751124,0.0025224999999999996,0.0034711328124999996,1.0027980859375,0.772444375,0.73090302734375,-1.04405103515625,-27.786954594449973,-7.6866903392886545,-44.04790557074927
1694133533.2950978,0.0025224999999999996,0.0035321679687499996,1.00395775390625,-0.28041207031250004,0.006110546875000011,-1.646773203125,-26.319639479215603,-6.0656699042300595,-47.11101275751685
1694133533.3151238,0.0022783593749999996,0.0034711328124999996,1.00346947265625,0.32993949218749996,-0.76445830078125,0.39790453125,-27.760709648893336,-7.181609125909748,-46.099716651681895
1694133533.3352191,0.0024614648437499996,0.0039594140625,1.003652578125,0.40623343749999996,0.82245576171875,-0.006453378906249974,-26.594584857267357,-6.177306674249589,-47.32638812433814
1694133533.3550599,0.0021562890624999996,0.0032269921874999996,1.0034084375,0.30705130859374996,-0.01677763671874999,0.5047160546875,-28.009768567716577,-7.447909617608966,-45.63145898957252
1694133533.3750584,0.0028276757812499996,0.0032880273437499996,1.0037746484375,-0.11256539062500004,-0.39824736328125,-1.07456861328125,-26.744371000333764,-6.345644211847247,-46.23074963886451
1694133533.395152,0.0022783593749999996,0.0028607812499999996,1.003652578125,0.13920462890624996,-0.68816435546875,0.977738515625,-26.641603962247828,-6.405302131769121,-45.92908706196021
1694133533.4151118,0.0025835351562499996,0.0033490624999999996,1.00346947265625,0.38334525390624996,1.18866669921875,-1.12034498046875,-26.684860377897245,-7.311034851983965,-45.36245074433326
1694133533.4350722,0.0027056054687499996,0.0031049218749999996,1.00493431640625,-0.11256539062500004,0.8758615234375,-2.47837720703125,-26.12990257552908,-6.336366183038654,-46.191563939035404
1694133533.4550738,0.0021562890624999996,0.0035932031249999996,1.003652578125,-0.03627144531250004,-1.1688162109375,-0.37266431640625,-27.134402019987085,-6.922047932550371,-45.85340819538306
1694133533.4750738,0.0023393945312499996,0.0032880273437499996,1.00432396484375,0.20786917968749996,-0.23040068359375,-1.53233228515625,-26.393711635221464,-6.301146145440997,-45.83977566547584
1694133533.495089,0.0025224999999999996,0.0034711328124999996,1.00469017578125,0.03239310546874996,0.03662812500000001,-0.914351328125,-26.253819364957792,-7.406165368097247,-45.35467572870826
1694133533.5150967,0.0025835351562499996,0.0039594140625,1.0045070703125,0.5740801171875,0.08240449218750001,0.23005785156250003,-26.524128663175564,-6.489124808526935,-46.68141681562232
1694133533.5350926,0.0018511132812499996,0.0030438867187499996,1.00371361328125,0.08579886718749996,-0.2075125,0.855668203125,-26.579476957242946,-6.283379612726153,-46.63349142365455
1694133533.5550966,0.0025835351562499996,0.0031659570312499996,1.00469017578125,0.10868705078124996,0.05951630859375001,2.076371328125,-27.15417862081717,-6.928210404230059,-45.21103060651588
1694133533.5752995,0.0024004296874999996,0.0032880273437499996,1.00444603515625,0.38334525390624996,0.99030244140625,0.95485033203125,-26.359510953092553,-6.6406767338199035,-46.21466441913795
1694133533.5953076,0.0023393945312499996,0.0032880273437499996,1.00420189453125,0.25364554687499996,-0.13884794921875,1.16847337890625,-27.35113991451834,-7.364819042413654,-45.285444304758066
1694133533.615101,0.0024004296874999996,0.0033490624999999996,1.004385,0.08579886718749996,0.70801484375,-0.64732251953125,-26.35143793063162,-6.613481252862871,-45.47028074054908
1694133533.6352413,0.0020342187499999996,0.0031659570312499996,1.005117421875,0.20786917968749996,1.49384248046875,-1.18900953125,-26.748093222013452,-6.4766370897769345,-46.07598044806861
1694133533.6552827,0.0022783593749999996,0.0028607812499999996,1.00444603515625,0.06291068359374996,0.60883271484375,0.3826457421875,-27.430538969938258,-7.259564900812091,-46.01325519257545
1694133533.6751552,0.0025835351562499996,0.0029218164062499996,1.00469017578125,0.30705130859374996,-1.02385771484375,-0.20481763671874997,-26.659901584318145,-6.677341681085528,-46.73171676130103
1694133533.6952007,0.0023393945312499996,0.0032269921874999996,1.00383568359375,0.30705130859374996,1.40228974609375,0.3216105859375,-28.081377740324,-7.452263009210529,-45.069881758249274
1694133533.7152479,0.0026445703124999996,0.0027387109374999996,1.00493431640625,0.13157523437499996,0.60883271484375,-0.45658765625,-26.808701701993925,-6.605449847589433,-46.541123600290284
1694133533.735256,0.0017900781249999996,0.0031659570312499996,1.004629140625,0.08579886718749996,-0.543205859375,0.19954027343750003,-26.571935453702906,-6.450560367120684,-46.48852158234595
1694133533.7551322,0.0020952539062499996,0.0033490624999999996,1.00487328125,0.36045707031249996,1.15814912109375,0.916703359375,-28.304973632535916,-7.208661187921465,-46.75687454023169
1694133533.7751267,0.0021562890624999996,0.0029828515624999996,1.005117421875,-0.11256539062500004,-0.2075125,-1.1737507421875,-26.661781242155055,-6.514281710870684,-46.257121779123295
1694133533.795265,0.0025224999999999996,0.0030438867187499996,1.00554466796875,0.20786917968749996,-0.35247099609375,0.0011760156250000264,-27.676710745573025,-7.495011233331622,-46.72764534015845
1694133533.8153517,0.0026445703124999996,0.0039594140625,1.005605703125,0.18498099609374996,-0.93230498046875,-0.2734821875,-26.278195027189234,-6.113661395440998,-46.580990684030525
1694133533.835272,0.0019731835937499996,0.0029828515624999996,1.0054836328125,0.28416312499999996,0.9674142578125,-0.11326490234374997,-26.234582011075954,-6.449648642023027,-45.9696015673313
1694133533.85525,0.0021562890624999996,0.0031659570312499996,1.00578880859375,-0.18122994140625004,0.46387421875,-1.02879224609375,-26.442386303190215,-7.324941906183184,-46.713168386178964
1694133533.875144,0.0026445703124999996,0.0037152734374999996,1.0053615625,0.04002249999999996,-0.18462431640625,0.016434804687500026,-26.322745695035913,-6.092700747491778,-47.32777771320533
1694133533.8953187,0.0025835351562499996,0.0037152734374999996,1.00554466796875,0.28416312499999996,0.921637890625,0.58863939453125,-27.24340061605642,-7.40647906878084,-45.890591235788335
1694133533.9154198,0.0027056054687499996,0.0036542382812499996,1.0054836328125,0.06291068359374996,1.2115548828125,0.13850511718750003,-26.13333822457693,-6.0559522347964645,-46.375834667673104
1694133533.935381,0.0023393945312499996,0.004081484375,1.006093984375,0.10868705078124996,-0.27617705078125,2.25184740234375,-26.139182776090603,-6.969418297296468,-45.87736160810279
1694133533.9554186,0.0025835351562499996,0.0027387109374999996,1.00566673828125,0.32993949218749996,0.86823212890625,1.343949453125,-25.83234396652029,-7.1085872670230295,-45.29525658490943
1694133533.9751773,0.0020342187499999996,0.0031049218749999996,1.00566673828125,0.04002249999999996,1.3794015625,-0.4413288671875,-26.398040976041777,-6.243663990167559,-46.54193603791236
1694133533.9952917,0.0018511132812499996,0.0031049218749999996,1.00566673828125,-0.08204781250000004,0.44098603515625,-0.18192945312499997,-27.29842726424978,-6.989669309015214,-45.3357337848606
1694133534.0151904,0.0027666406249999996,0.0034711328124999996,1.00584984375,0.13920462890624996,-0.88652861328125,1.954301015625,-25.986153751432397,-6.318008453546465,-45.93882783918189
1694133534.0351763,0.0021562890624999996,0.0031659570312499996,1.0052394921875,0.18498099609374996,1.165778515625,0.367386953125,-27.26597883309744,-7.349184611261309,-45.81299054621314
1694133534.055182,0.0022173242187499996,0.0029218164062499996,1.0052394921875,-0.54744087890625,1.043708203125,-0.731245859375,-26.62710318136404,-6.32290003704256,-46.09311992450904
1694133534.0752451,0.0027666406249999996,0.0035932031249999996,1.00530052734375,0.13920462890624996,-0.665276171875,1.2676555078125,-26.008185796232205,-6.035639492120685,-45.38931055610084
1694133534.0951862,0.0014238671874999996,0.0034100976562499996,1.00584984375,-0.28041207031250004,1.1352609375,1.00062669921875,-27.73815393185232,-7.3773136307925595,-45.597833112985604
1694133534.1153762,0.0021562890624999996,0.0035932031249999996,1.00566673828125,-0.13545357421875004,1.0894845703125,-0.16667066406249997,-26.128330890958768,-6.238296603448809,-46.436672197214115
1694133534.1352146,0.0021562890624999996,0.0035321679687499996,1.0064601953125,-0.08967720703125004,-0.56609404296875,1.50416673828125,-27.83304997384451,-7.166060122491779,-45.69958077411842
1694133534.1551998,0.0026445703124999996,0.0033490624999999996,1.0052394921875,0.10868705078124996,-0.2075125,-0.19718824218749997,-26.82970584152029,-6.36020728753084,-45.72618992255592
1694133534.1753714,0.0024004296874999996,0.0033490624999999996,1.006338125,0.32993949218749996,0.6317208984375,-0.059859140624999974,-26.24146011581228,-5.811807235284746,-46.662632765329356
