Time,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ
1693680211.9367177,0.0024004296874999996,0.01097845703125,1.00053978515625,0.2680664648437501,0.4331675195312501,-2.09802142578125,9.549045353548072,-14.449122985773029,-45.48027296698951
1693680211.9567127,0.0034990624999999996,0.01000189453125,1.0003566796875,-0.037109316406249926,-0.5586537695312499,0.8240366796875,10.324707119051002,-13.928667343194904,-45.40462806269264
1693680211.976677,0.0030718164062499996,0.0100629296875,1.0003566796875,-0.4338378320312499,0.8833017968750001,-0.74761859375,9.735347588899634,-14.880901161554279,-45.60901090387915
1693680211.9966722,0.0034380273437499996,0.0105512109375,1.00029564453125,0.6190186132812501,-0.3450307226562499,-2.3192738671875,10.51473948208811,-13.495519727960527,-46.05268287336158
1693680212.0166771,0.0031938867187499996,0.01219916015625,1.0015773828125,-0.9221190820312499,0.4713144921875001,-0.40429583984374995,9.34988618911936,-14.6591324056949,-45.38105922089576
1693680212.0366752,0.004231484375,0.0100629296875,0.999746328125,-1.09759515625,-0.3679189062499999,0.24420269531250005,10.317832387971901,-13.642443258722247,-45.97913404108618
1693680212.0566967,0.0038652734374999996,0.01000189453125,1.00096703125,-0.7313842187499999,0.8604136132812501,1.15210064453125,10.822085957674048,-13.483875743585529,-46.05059775617408
1693680212.0767102,0.0031328515624999996,0.0090863671875,1.00176048828125,-0.3575438867187499,0.3263559960937501,-0.42718402343749995,10.216197062654516,-14.752312894952716,-45.32382156122779
1693680212.0967276,0.0038042382812499996,0.009940859375,1.0018215234375,-0.7771605859374999,-0.9477528906249999,1.47253521484375,10.742163542879126,-13.744858113702715,-45.294414768991466
1693680212.1166887,0.0030107812499999996,0.0076215234375,1.0020656640625,-0.9450072656249999,1.79119974609375,2.23547466796875,9.04783601272776,-14.351835409601152,-44.80058054071998
1693680212.1367233,0.0031938867187499996,0.00902533203125,1.0015773828125,-0.13629144531249993,1.45550638671875,0.6104136328125,10.704115252962136,-13.610046275323807,-45.828186586618415
1693680212.156699,0.0031938867187499996,0.008231875,1.001699453125,-0.9450072656249999,-0.3908070898437499,0.991883359375,10.219572804842018,-14.43445201702303,-46.30104052753639
1693680212.1766965,0.0025835351562499996,0.00878119140625,1.0008449609375,-1.0213012109375,0.9061899804687501,2.212586484375,10.675634970491432,-13.778064531183183,-45.431161286081306
1693680212.1967013,0.0037432031249999996,0.00774359375,1.00200462890625,0.7410889257812501,0.7841196679687501,0.09161480468750005,10.373659041414284,-13.75877203753084,-46.352084851510995
1693680212.216704,0.0036211328124999996,0.0076215234375,1.00261498046875,0.13073736328125007,1.3868418359375,-0.09912005859374995,9.00939722403147,-14.748471511163656,-45.861749704050055
1693680212.2367089,0.0034380273437499996,0.00878119140625,1.00249291015625,0.20703130859375007,-0.0093373632812499,1.41150005859375,10.40443431411936,-13.620298375909748,-46.380790071969976
