0.01949453353881836,-4.869158795668802,-0.2379649827577003,0.37042971919204004,311.81423092566547,-0.20749269549624286,0.38552924308007525
0.0388338565826416,-4.8508112117789075,-0.2382134296610208,0.3735050152130808,308.866006567034,-0.22142899618919842,0.3647101008655489
0.05878114700317383,-4.839861016844146,-0.2258494000908956,0.37404490201809876,306.62028022305356,-0.2075177980232156,0.38905363524886494
0.0787649154663086,-4.8451100468839705,-0.21106266560991252,0.3753737403239399,309.69081695330897,-0.16580597851491866,0.392579812010101
0.09904932975769043,-4.838299644614309,-0.20525528527472522,0.3770710697172503,311.5229349754701,-0.1970853216846151,0.36818827773261087
0.11917448043823242,-4.843578405308707,-0.2110349203276448,0.37281854909389606,310.0476264709116,-0.19353663350799813,0.39238865945285395
0.13909363746643066,-4.852631765046969,-0.20276585732314867,0.3663643326456968,310.08568173050196,-0.20408952862393076,0.39610506481086133
0.15901589393615723,-4.861708202956603,-0.17398440605850712,0.37220600341476984,310.336327616302,-0.2110216510653505,0.3647546298718937
0.17903780937194824,-4.876931857518799,-0.17772959803027685,0.3759728771495248,311.9589943701253,-0.23529656046806618,0.37159728624364596
0.19906258583068848,-4.859221007212345,-0.1601806049860094,0.38154188901515,313.22999445069627,-0.20063572893203763,0.38223781552046937
0.21902728080749512,-4.884381057887379,-0.1406811890473208,0.3799719353371509,312.3437688569169,-0.19727674752609056,0.375508161794994
0.23899102210998535,-4.9058899188887475,-0.1513623730765879,0.38628881911390334,314.7584929192876,-0.17965287684738881,0.3924365909857656
0.2590615749359131,-4.909310541834456,-0.13778194456204898,0.38376300092152166,313.1487381536217,-0.22485161216890057,0.3820052662007157
0.2790489196777344,-4.940801610880212,-0.11988582111679259,0.38518018388252484,313.29112330278247,-0.22149655133416823,0.35090614546530224
0.2990732192993164,-4.954545309159345,-0.09722107836428476,0.3857818623032842,315.07646587098134,-0.23523955119272688,0.36803098424282327
0.3190176486968994,-4.947050042630402,-0.09208940491341837,0.3855258404928636,316.8109306935462,-0.23874430652890277,0.38198171202059905
0.339003324508667,-4.919116559917752,-0.0774067464061027,0.3908432394601643,316.9031930199303,-0.19024485113380585,0.3962497354641622
0.35901784896850586,-4.889381207519752,-0.06480331800609304,0.38710271309578104,316.6752838811028,-0.22144172611777257,0.39255469408238763
